Ethylene,,,,,,,,,,,,,,,
Time,m2,m4,m14,m16,m18,m25,m26,m27,m28,m29,m30,m32,m40,m44,m15
7299.67,5.79E-11,5.01E-13,2.53E-11,3.22E-12,7.57E-11,1.23E-09,5.65E-09,1.26E-10,7.21E-11,5.30E-12,6.59E-13,1.13E-12,1.57E-08,1.44E-11,4.86E-11
7302.77,5.82E-11,4.98E-13,2.51E-11,3.15E-12,7.59E-11,1.23E-09,5.65E-09,1.26E-10,7.22E-11,5.28E-12,6.69E-13,1.18E-12,1.58E-08,1.43E-11,4.89E-11
7305.84,5.79E-11,4.87E-13,2.54E-11,3.22E-12,7.61E-11,1.23E-09,5.65E-09,1.26E-10,7.15E-11,5.20E-12,6.94E-13,1.14E-12,1.58E-08,1.42E-11,4.86E-11
7309.02,5.73E-11,5.10E-13,2.47E-11,3.15E-12,7.57E-11,1.23E-09,5.65E-09,1.26E-10,7.22E-11,5.25E-12,6.98E-13,1.21E-12,1.57E-08,1.44E-11,4.93E-11
7312.09,5.79E-11,4.95E-13,2.51E-11,3.16E-12,7.51E-11,1.23E-09,5.65E-09,1.25E-10,7.18E-11,5.28E-12,6.43E-13,1.18E-12,1.57E-08,1.41E-11,4.88E-11
7315.2,5.80E-11,4.94E-13,2.50E-11,3.14E-12,7.52E-11,1.23E-09,5.65E-09,1.26E-10,7.15E-11,5.29E-12,6.95E-13,1.14E-12,1.58E-08,1.38E-11,4.87E-11
7318.31,5.83E-11,4.77E-13,2.49E-11,3.14E-12,7.56E-11,1.23E-09,5.65E-09,1.26E-10,7.19E-11,5.26E-12,6.95E-13,1.11E-12,1.57E-08,1.43E-11,4.88E-11
7321.48,5.77E-11,4.84E-13,2.49E-11,3.18E-12,7.58E-11,1.22E-09,5.65E-09,1.26E-10,7.21E-11,5.30E-12,6.64E-13,1.15E-12,1.57E-08,1.42E-11,4.88E-11
7324.59,5.76E-11,5.08E-13,2.49E-11,3.22E-12,7.54E-11,1.23E-09,5.65E-09,1.26E-10,7.21E-11,5.17E-12,7.00E-13,1.17E-12,1.58E-08,1.42E-11,4.85E-11
7327.69,5.81E-11,4.96E-13,2.52E-11,3.18E-12,7.53E-11,1.23E-09,5.66E-09,1.26E-10,7.18E-11,5.19E-12,7.15E-13,1.16E-12,1.57E-08,1.40E-11,4.84E-11
7330.78,5.81E-11,4.80E-13,2.51E-11,3.15E-12,7.54E-11,1.23E-09,5.65E-09,1.26E-10,7.17E-11,5.15E-12,6.82E-13,1.16E-12,1.57E-08,1.42E-11,4.87E-11
7333.89,5.81E-11,4.96E-13,2.51E-11,3.20E-12,7.57E-11,1.23E-09,5.65E-09,1.26E-10,7.17E-11,5.21E-12,6.81E-13,1.14E-12,1.57E-08,1.42E-11,4.88E-11
7336.98,5.76E-11,4.97E-13,2.52E-11,3.14E-12,7.58E-11,1.23E-09,5.65E-09,1.26E-10,7.22E-11,5.27E-12,7.04E-13,1.12E-12,1.58E-08,1.41E-11,4.87E-11
7340.14,5.80E-11,5.01E-13,2.49E-11,3.19E-12,7.55E-11,1.23E-09,5.65E-09,1.25E-10,7.19E-11,5.30E-12,6.84E-13,1.17E-12,1.57E-08,1.42E-11,4.86E-11
7343.23,5.75E-11,5.05E-13,2.50E-11,3.07E-12,7.59E-11,1.23E-09,5.66E-09,1.25E-10,7.20E-11,5.34E-12,6.79E-13,1.15E-12,1.57E-08,1.41E-11,4.87E-11
7346.33,5.71E-11,5.02E-13,2.49E-11,3.26E-12,7.60E-11,1.23E-09,5.65E-09,1.26E-10,7.19E-11,5.24E-12,6.93E-13,1.14E-12,1.57E-08,1.43E-11,4.83E-11
7349.42,5.78E-11,4.71E-13,2.51E-11,3.15E-12,7.57E-11,1.23E-09,5.65E-09,1.26E-10,7.16E-11,5.12E-12,6.96E-13,1.15E-12,1.57E-08,1.43E-11,4.90E-11
7352.52,5.78E-11,5.19E-13,2.50E-11,3.20E-12,7.56E-11,1.23E-09,5.65E-09,1.26E-10,7.21E-11,5.25E-12,7.17E-13,1.17E-12,1.57E-08,1.42E-11,4.90E-11
7355.62,5.77E-11,4.98E-13,2.50E-11,3.11E-12,7.56E-11,1.23E-09,5.66E-09,1.26E-10,7.18E-11,5.21E-12,6.85E-13,1.16E-12,1.57E-08,1.42E-11,4.83E-11
7358.73,5.73E-11,4.90E-13,2.51E-11,3.19E-12,7.54E-11,1.23E-09,5.65E-09,1.25E-10,7.17E-11,5.31E-12,7.09E-13,1.15E-12,1.58E-08,1.40E-11,4.84E-11
7361.81,5.78E-11,4.81E-13,2.52E-11,3.18E-12,7.57E-11,1.23E-09,5.66E-09,1.26E-10,7.16E-11,5.23E-12,6.71E-13,1.14E-12,1.58E-08,1.40E-11,4.89E-11
7364.92,5.77E-11,4.98E-13,2.48E-11,3.15E-12,7.50E-11,1.23E-09,5.66E-09,1.26E-10,7.23E-11,5.28E-12,6.98E-13,1.19E-12,1.57E-08,1.38E-11,4.88E-11
7368,5.78E-11,5.01E-13,2.48E-11,3.12E-12,7.56E-11,1.23E-09,5.66E-09,1.26E-10,7.18E-11,5.24E-12,6.86E-13,1.13E-12,1.57E-08,1.43E-11,4.86E-11
7371.11,5.72E-11,4.84E-13,2.50E-11,3.20E-12,7.60E-11,1.23E-09,5.66E-09,1.26E-10,7.13E-11,5.27E-12,7.18E-13,1.13E-12,1.57E-08,1.43E-11,4.90E-11
7374.2,5.76E-11,5.04E-13,2.50E-11,3.05E-12,7.49E-11,1.23E-09,5.66E-09,1.27E-10,7.18E-11,5.20E-12,7.25E-13,1.10E-12,1.57E-08,1.42E-11,4.87E-11
7377.3,5.72E-11,4.93E-13,2.50E-11,3.16E-12,7.54E-11,1.23E-09,5.65E-09,1.26E-10,7.21E-11,5.32E-12,6.91E-13,1.09E-12,1.58E-08,1.41E-11,4.86E-11
7380.39,5.71E-11,4.82E-13,2.52E-11,3.22E-12,7.53E-11,1.23E-09,5.66E-09,1.26E-10,7.15E-11,5.15E-12,7.29E-13,1.13E-12,1.58E-08,1.41E-11,4.88E-11
7383.48,5.73E-11,4.91E-13,2.47E-11,3.17E-12,7.62E-11,1.23E-09,5.66E-09,1.27E-10,7.15E-11,5.19E-12,6.63E-13,1.16E-12,1.58E-08,1.42E-11,4.84E-11
7386.62,5.77E-11,4.89E-13,2.49E-11,3.05E-12,7.51E-11,1.23E-09,5.66E-09,1.26E-10,7.22E-11,5.23E-12,6.89E-13,1.16E-12,1.58E-08,1.40E-11,4.89E-11
7389.73,5.79E-11,4.99E-13,2.50E-11,3.22E-12,7.54E-11,1.23E-09,5.66E-09,1.26E-10,7.18E-11,5.17E-12,7.17E-13,1.14E-12,1.58E-08,1.40E-11,4.91E-11
7392.83,5.79E-11,5.14E-13,2.51E-11,3.12E-12,7.56E-11,1.23E-09,5.66E-09,1.26E-10,7.18E-11,5.32E-12,6.95E-13,1.08E-12,1.58E-08,1.38E-11,4.88E-11
7395.92,5.78E-11,5.13E-13,2.52E-11,3.11E-12,7.53E-11,1.23E-09,5.65E-09,1.25E-10,7.14E-11,5.20E-12,6.83E-13,1.11E-12,1.58E-08,1.39E-11,4.86E-11
7399,5.75E-11,4.95E-13,2.50E-11,3.21E-12,7.56E-11,1.23E-09,5.65E-09,1.26E-10,7.16E-11,5.21E-12,7.11E-13,1.11E-12,1.57E-08,1.39E-11,4.84E-11
7402.11,5.77E-11,4.88E-13,2.49E-11,3.06E-12,7.55E-11,1.23E-09,5.66E-09,1.26E-10,7.16E-11,5.34E-12,6.82E-13,1.12E-12,1.58E-08,1.40E-11,4.89E-11
7405.27,5.76E-11,4.91E-13,2.52E-11,3.17E-12,7.56E-11,1.23E-09,5.66E-09,1.26E-10,7.18E-11,5.32E-12,6.88E-13,1.13E-12,1.58E-08,1.37E-11,4.93E-11
7408.39,5.71E-11,4.94E-13,2.50E-11,3.21E-12,7.48E-11,1.23E-09,5.65E-09,1.26E-10,7.18E-11,5.29E-12,7.03E-13,1.16E-12,1.58E-08,1.41E-11,4.85E-11
7411.47,5.76E-11,5.01E-13,2.51E-11,3.14E-12,7.57E-11,1.23E-09,5.65E-09,1.26E-10,7.16E-11,5.20E-12,6.83E-13,1.24E-12,1.58E-08,1.40E-11,4.88E-11
7414.56,5.79E-11,5.13E-13,2.48E-11,3.10E-12,7.49E-11,1.23E-09,5.66E-09,1.27E-10,7.12E-11,5.20E-12,6.85E-13,1.18E-12,1.57E-08,1.41E-11,4.88E-11
7417.75,5.72E-11,4.92E-13,2.52E-11,3.08E-12,7.54E-11,1.23E-09,5.66E-09,1.26E-10,7.15E-11,5.20E-12,7.00E-13,1.11E-12,1.58E-08,1.37E-11,4.88E-11
7420.83,5.73E-11,5.03E-13,2.48E-11,3.23E-12,7.53E-11,1.23E-09,5.66E-09,1.25E-10,7.20E-11,5.33E-12,6.85E-13,1.13E-12,1.58E-08,1.39E-11,4.92E-11
7423.92,5.69E-11,4.82E-13,2.52E-11,3.19E-12,7.54E-11,1.23E-09,5.66E-09,1.26E-10,7.16E-11,5.26E-12,6.97E-13,1.15E-12,1.58E-08,1.41E-11,4.90E-11
7427.02,5.75E-11,4.78E-13,2.48E-11,3.13E-12,7.53E-11,1.23E-09,5.66E-09,1.26E-10,7.15E-11,5.32E-12,6.87E-13,1.16E-12,1.58E-08,1.42E-11,4.88E-11
7430.12,5.76E-11,4.89E-13,2.50E-11,3.19E-12,7.56E-11,1.23E-09,5.65E-09,1.26E-10,7.20E-11,5.19E-12,7.70E-13,1.14E-12,1.58E-08,1.40E-11,4.91E-11
7433.23,5.78E-11,5.09E-13,2.49E-11,3.08E-12,7.56E-11,1.23E-09,5.65E-09,1.26E-10,7.21E-11,5.28E-12,7.14E-13,1.14E-12,1.58E-08,1.39E-11,4.84E-11
7436.31,5.73E-11,4.93E-13,2.51E-11,3.21E-12,7.55E-11,1.23E-09,5.66E-09,1.26E-10,7.17E-11,5.20E-12,6.90E-13,1.08E-12,1.58E-08,1.40E-11,4.87E-11
7439.42,5.77E-11,4.71E-13,2.53E-11,3.21E-12,7.57E-11,1.23E-09,5.65E-09,1.26E-10,7.21E-11,5.31E-12,6.91E-13,1.22E-12,1.58E-08,1.41E-11,4.87E-11
7442.5,5.70E-11,4.92E-13,2.50E-11,3.22E-12,7.49E-11,1.23E-09,5.66E-09,1.26E-10,7.15E-11,5.35E-12,7.21E-13,1.20E-12,1.58E-08,1.40E-11,4.88E-11
7445.59,5.69E-11,4.85E-13,2.51E-11,3.16E-12,7.55E-11,1.23E-09,5.66E-09,1.26E-10,7.21E-11,5.23E-12,7.04E-13,1.13E-12,1.58E-08,1.40E-11,4.88E-11
7448.78,5.74E-11,4.81E-13,2.50E-11,3.11E-12,7.53E-11,1.23E-09,5.66E-09,1.27E-10,7.19E-11,5.31E-12,6.71E-13,1.22E-12,1.57E-08,1.39E-11,4.87E-11
7451.87,5.78E-11,4.89E-13,2.51E-11,3.18E-12,7.55E-11,1.23E-09,5.65E-09,1.25E-10,7.10E-11,5.23E-12,6.99E-13,1.16E-12,1.57E-08,1.41E-11,4.89E-11
7454.97,5.77E-11,4.98E-13,2.50E-11,3.10E-12,7.53E-11,1.23E-09,5.66E-09,1.26E-10,7.16E-11,5.23E-12,7.05E-13,1.10E-12,1.58E-08,1.39E-11,4.90E-11
7458.08,5.80E-11,4.83E-13,2.55E-11,3.24E-12,7.51E-11,1.23E-09,5.66E-09,1.26E-10,7.17E-11,5.19E-12,6.88E-13,1.17E-12,1.58E-08,1.41E-11,4.88E-11
7461.11,5.79E-11,4.93E-13,2.51E-11,3.11E-12,7.51E-11,1.23E-09,5.66E-09,1.26E-10,7.15E-11,5.40E-12,7.05E-13,1.14E-12,1.58E-08,1.36E-11,4.91E-11
7464.2,5.72E-11,4.89E-13,2.50E-11,3.09E-12,7.54E-11,1.23E-09,5.66E-09,1.26E-10,7.16E-11,5.28E-12,6.90E-13,1.17E-12,1.58E-08,1.41E-11,4.89E-11
7467.3,5.68E-11,5.05E-13,2.51E-11,3.25E-12,7.52E-11,1.23E-09,5.66E-09,1.26E-10,7.15E-11,5.21E-12,6.89E-13,1.12E-12,1.58E-08,1.39E-11,4.84E-11
7470.45,5.75E-11,4.88E-13,2.51E-11,3.03E-12,7.55E-11,1.23E-09,5.66E-09,1.26E-10,7.15E-11,5.44E-12,7.00E-13,1.15E-12,1.58E-08,1.40E-11,4.87E-11
7473.53,5.71E-11,4.88E-13,2.51E-11,3.08E-12,7.46E-11,1.23E-09,5.66E-09,1.26E-10,7.20E-11,5.33E-12,7.07E-13,1.12E-12,1.58E-08,1.38E-11,4.86E-11
7476.62,5.78E-11,4.90E-13,2.49E-11,3.15E-12,7.51E-11,1.23E-09,5.66E-09,1.26E-10,7.17E-11,5.30E-12,6.88E-13,1.16E-12,1.58E-08,1.37E-11,4.86E-11
7479.67,5.75E-11,4.95E-13,2.52E-11,3.14E-12,7.54E-11,1.23E-09,5.66E-09,1.26E-10,7.18E-11,5.27E-12,6.94E-13,1.20E-12,1.58E-08,1.38E-11,4.88E-11
7482.78,5.75E-11,4.97E-13,2.49E-11,3.08E-12,7.50E-11,1.23E-09,5.66E-09,1.26E-10,7.21E-11,5.32E-12,7.29E-13,1.13E-12,1.58E-08,1.41E-11,4.89E-11
7485.86,5.70E-11,4.91E-13,2.52E-11,3.11E-12,7.53E-11,1.23E-09,5.66E-09,1.26E-10,7.17E-11,5.19E-12,6.75E-13,1.20E-12,1.58E-08,1.37E-11,4.86E-11
7489.03,5.72E-11,5.03E-13,2.54E-11,3.10E-12,7.48E-11,1.23E-09,5.66E-09,1.26E-10,7.13E-11,5.29E-12,6.73E-13,1.14E-12,1.58E-08,1.39E-11,4.85E-11
7492.11,5.74E-11,4.92E-13,2.52E-11,3.14E-12,7.52E-11,1.23E-09,5.66E-09,1.26E-10,7.18E-11,5.20E-12,7.07E-13,1.17E-12,1.58E-08,1.39E-11,4.90E-11
7495.2,5.68E-11,4.99E-13,2.49E-11,3.20E-12,7.53E-11,1.23E-09,5.66E-09,1.26E-10,7.18E-11,5.43E-12,6.62E-13,1.09E-12,1.58E-08,1.38E-11,4.89E-11
7498.3,5.76E-11,5.07E-13,2.52E-11,3.19E-12,7.52E-11,1.23E-09,5.66E-09,1.26E-10,7.15E-11,5.34E-12,7.19E-13,1.14E-12,1.58E-08,1.41E-11,4.90E-11
7501.37,5.69E-11,4.94E-13,2.53E-11,3.15E-12,7.53E-11,1.23E-09,5.66E-09,1.26E-10,7.22E-11,5.15E-12,6.67E-13,1.15E-12,1.58E-08,1.39E-11,4.86E-11
7504.48,5.69E-11,5.08E-13,2.51E-11,3.17E-12,7.52E-11,1.23E-09,5.66E-09,1.26E-10,7.14E-11,5.21E-12,6.96E-13,1.13E-12,1.58E-08,1.39E-11,4.87E-11
7507.56,5.74E-11,5.12E-13,2.49E-11,3.02E-12,7.49E-11,1.23E-09,5.66E-09,1.26E-10,7.13E-11,5.24E-12,7.42E-13,1.16E-12,1.58E-08,1.41E-11,4.90E-11
7510.66,5.71E-11,4.91E-13,2.50E-11,3.24E-12,7.52E-11,1.23E-09,5.66E-09,1.26E-10,7.16E-11,5.44E-12,6.75E-13,1.20E-12,1.58E-08,1.38E-11,4.85E-11
7513.77,5.75E-11,5.00E-13,2.51E-11,3.17E-12,7.53E-11,1.23E-09,5.66E-09,1.27E-10,7.19E-11,5.28E-12,7.14E-13,1.18E-12,1.58E-08,1.40E-11,4.84E-11
7516.86,5.67E-11,4.98E-13,2.48E-11,3.13E-12,7.54E-11,1.23E-09,5.66E-09,1.26E-10,7.15E-11,5.32E-12,6.75E-13,1.17E-12,1.58E-08,1.40E-11,4.88E-11
7519.95,5.66E-11,4.81E-13,2.52E-11,3.13E-12,7.47E-11,1.23E-09,5.67E-09,1.26E-10,7.17E-11,5.26E-12,6.90E-13,1.06E-12,1.58E-08,1.36E-11,4.87E-11
7523.05,5.70E-11,4.99E-13,2.52E-11,3.09E-12,7.52E-11,1.23E-09,5.66E-09,1.27E-10,7.17E-11,5.19E-12,7.07E-13,1.22E-12,1.58E-08,1.40E-11,4.87E-11
7526.14,5.75E-11,4.94E-13,2.53E-11,3.12E-12,7.56E-11,1.23E-09,5.66E-09,1.26E-10,7.16E-11,5.14E-12,6.79E-13,1.12E-12,1.58E-08,1.38E-11,4.90E-11
7529.23,5.73E-11,5.06E-13,2.51E-11,3.15E-12,7.51E-11,1.23E-09,5.66E-09,1.26E-10,7.18E-11,5.14E-12,7.01E-13,1.16E-12,1.58E-08,1.40E-11,4.88E-11
7532.33,5.77E-11,5.13E-13,2.48E-11,3.14E-12,7.53E-11,1.23E-09,5.67E-09,1.26E-10,7.16E-11,5.31E-12,6.85E-13,1.11E-12,1.58E-08,1.40E-11,4.88E-11
7535.41,5.69E-11,4.79E-13,2.48E-11,3.10E-12,7.54E-11,1.23E-09,5.66E-09,1.26E-10,7.17E-11,5.11E-12,7.06E-13,1.15E-12,1.58E-08,1.38E-11,4.94E-11
7538.52,5.68E-11,4.93E-13,2.50E-11,3.28E-12,7.48E-11,1.23E-09,5.66E-09,1.26E-10,7.19E-11,5.34E-12,7.36E-13,1.12E-12,1.58E-08,1.40E-11,4.88E-11
7541.61,5.71E-11,4.86E-13,2.49E-11,3.13E-12,7.53E-11,1.23E-09,5.66E-09,1.27E-10,7.20E-11,5.25E-12,7.09E-13,1.13E-12,1.58E-08,1.38E-11,4.88E-11
7544.7,5.68E-11,4.90E-13,2.49E-11,3.19E-12,7.48E-11,1.23E-09,5.66E-09,1.26E-10,7.14E-11,5.21E-12,7.00E-13,1.11E-12,1.58E-08,1.41E-11,4.88E-11
7547.8,5.68E-11,5.06E-13,2.51E-11,3.16E-12,7.50E-11,1.23E-09,5.66E-09,1.26E-10,7.22E-11,5.22E-12,6.88E-13,1.14E-12,1.58E-08,1.38E-11,4.89E-11
7550.87,5.71E-11,4.91E-13,2.48E-11,3.14E-12,7.54E-11,1.23E-09,5.66E-09,1.26E-10,7.18E-11,5.35E-12,6.78E-13,1.15E-12,1.58E-08,1.37E-11,4.91E-11
7553.97,5.73E-11,4.89E-13,2.48E-11,3.11E-12,7.49E-11,1.23E-09,5.67E-09,1.26E-10,7.19E-11,5.16E-12,6.64E-13,1.11E-12,1.58E-08,1.37E-11,4.90E-11
7557.06,5.65E-11,4.84E-13,2.52E-11,3.20E-12,7.49E-11,1.23E-09,5.66E-09,1.26E-10,7.12E-11,5.22E-12,6.94E-13,1.18E-12,1.58E-08,1.38E-11,4.88E-11
7560.16,5.70E-11,5.15E-13,2.51E-11,3.15E-12,7.54E-11,1.23E-09,5.67E-09,1.26E-10,7.17E-11,5.43E-12,7.09E-13,1.12E-12,1.58E-08,1.38E-11,4.86E-11
7563.25,5.69E-11,4.99E-13,2.52E-11,3.12E-12,7.54E-11,1.23E-09,5.66E-09,1.26E-10,7.15E-11,5.27E-12,6.96E-13,1.11E-12,1.58E-08,1.39E-11,4.89E-11
7566.34,5.72E-11,4.74E-13,2.49E-11,3.19E-12,7.46E-11,1.23E-09,5.66E-09,1.26E-10,7.16E-11,5.16E-12,6.84E-13,1.16E-12,1.58E-08,1.38E-11,4.86E-11
7569.44,5.67E-11,4.97E-13,2.50E-11,3.09E-12,7.51E-11,1.23E-09,5.67E-09,1.26E-10,7.16E-11,5.40E-12,6.72E-13,1.11E-12,1.58E-08,1.41E-11,4.85E-11
7572.55,5.67E-11,5.08E-13,2.51E-11,3.04E-12,7.54E-11,1.23E-09,5.67E-09,1.26E-10,7.12E-11,5.34E-12,6.96E-13,1.13E-12,1.58E-08,1.37E-11,4.86E-11
7575.7,5.62E-11,4.79E-13,2.50E-11,3.17E-12,7.49E-11,1.23E-09,5.67E-09,1.26E-10,7.17E-11,5.43E-12,6.89E-13,1.16E-12,1.58E-08,1.40E-11,4.92E-11
7578.81,5.70E-11,4.92E-13,2.51E-11,3.15E-12,7.53E-11,1.23E-09,5.67E-09,1.26E-10,7.16E-11,5.19E-12,7.09E-13,1.14E-12,1.58E-08,1.39E-11,4.88E-11
7581.91,5.70E-11,5.03E-13,2.50E-11,3.14E-12,7.49E-11,1.23E-09,5.67E-09,1.26E-10,7.18E-11,5.32E-12,7.19E-13,1.15E-12,1.58E-08,1.38E-11,4.87E-11
7585,5.69E-11,4.87E-13,2.48E-11,3.20E-12,7.51E-11,1.23E-09,5.66E-09,1.26E-10,7.16E-11,5.24E-12,6.55E-13,1.14E-12,1.58E-08,1.40E-11,4.86E-11
7588.09,5.71E-11,4.76E-13,2.52E-11,3.16E-12,7.51E-11,1.23E-09,5.67E-09,1.26E-10,7.15E-11,5.24E-12,7.03E-13,1.24E-12,1.58E-08,1.39E-11,4.88E-11
7591.19,5.69E-11,5.11E-13,2.51E-11,3.08E-12,7.52E-11,1.23E-09,5.66E-09,1.26E-10,7.19E-11,5.25E-12,7.02E-13,1.13E-12,1.58E-08,1.40E-11,4.86E-11
7594.28,5.72E-11,4.98E-13,2.52E-11,3.19E-12,7.49E-11,1.23E-09,5.67E-09,1.26E-10,7.17E-11,5.20E-12,6.67E-13,1.12E-12,1.58E-08,1.39E-11,4.88E-11
7597.37,5.70E-11,4.83E-13,2.51E-11,3.18E-12,7.52E-11,1.23E-09,5.67E-09,1.26E-10,7.14E-11,5.35E-12,6.99E-13,1.18E-12,1.58E-08,1.37E-11,4.90E-11
7600.47,5.70E-11,4.95E-13,2.51E-11,3.10E-12,7.53E-11,1.23E-09,5.66E-09,1.26E-10,7.14E-11,5.26E-12,6.89E-13,1.16E-12,1.58E-08,1.38E-11,4.90E-11
7603.58,5.69E-11,4.86E-13,2.50E-11,3.08E-12,7.52E-11,1.23E-09,5.66E-09,1.26E-10,7.19E-11,5.18E-12,6.89E-13,1.14E-12,1.58E-08,1.39E-11,4.87E-11
7606.67,5.74E-11,4.99E-13,2.52E-11,3.15E-12,7.51E-11,1.23E-09,5.67E-09,1.26E-10,7.14E-11,5.24E-12,7.40E-13,1.15E-12,1.58E-08,1.39E-11,4.89E-11
7609.78,5.70E-11,4.94E-13,2.49E-11,3.10E-12,7.51E-11,1.23E-09,5.67E-09,1.27E-10,7.12E-11,5.14E-12,6.79E-13,1.13E-12,1.58E-08,1.40E-11,4.94E-11
7612.87,5.74E-11,4.86E-13,2.51E-11,3.06E-12,7.48E-11,1.23E-09,5.67E-09,1.26E-10,7.14E-11,5.17E-12,7.07E-13,1.13E-12,1.58E-08,1.37E-11,4.91E-11
7615.98,5.66E-11,4.97E-13,2.48E-11,3.06E-12,7.48E-11,1.23E-09,5.67E-09,1.27E-10,7.17E-11,5.25E-12,6.82E-13,1.14E-12,1.58E-08,1.38E-11,4.89E-11
7619.08,5.67E-11,4.94E-13,2.50E-11,3.17E-12,7.49E-11,1.23E-09,5.66E-09,1.26E-10,7.13E-11,5.21E-12,7.04E-13,1.15E-12,1.58E-08,1.36E-11,4.87E-11
7622.19,5.67E-11,4.98E-13,2.50E-11,3.10E-12,7.49E-11,1.23E-09,5.67E-09,1.27E-10,7.22E-11,5.25E-12,7.07E-13,1.13E-12,1.58E-08,1.38E-11,4.90E-11
7625.28,5.67E-11,4.92E-13,2.48E-11,3.00E-12,7.50E-11,1.23E-09,5.67E-09,1.26E-10,7.11E-11,5.18E-12,7.02E-13,1.16E-12,1.58E-08,1.36E-11,4.93E-11
7628.37,5.73E-11,4.88E-13,2.52E-11,3.16E-12,7.53E-11,1.23E-09,5.67E-09,1.26E-10,7.17E-11,5.23E-12,7.12E-13,1.14E-12,1.58E-08,1.38E-11,4.86E-11
7631.47,5.68E-11,4.84E-13,2.48E-11,3.12E-12,7.50E-11,1.23E-09,5.67E-09,1.26E-10,7.20E-11,5.30E-12,7.16E-13,1.16E-12,1.58E-08,1.36E-11,4.89E-11
7634.58,5.65E-11,4.97E-13,2.48E-11,3.08E-12,7.50E-11,1.23E-09,5.67E-09,1.26E-10,7.18E-11,5.20E-12,7.07E-13,1.12E-12,1.58E-08,1.38E-11,4.91E-11
7637.67,5.67E-11,4.93E-13,2.53E-11,3.20E-12,7.49E-11,1.23E-09,5.67E-09,1.26E-10,7.18E-11,5.28E-12,6.70E-13,1.14E-12,1.58E-08,1.41E-11,4.90E-11
7640.77,5.69E-11,5.15E-13,2.52E-11,3.14E-12,7.53E-11,1.23E-09,5.67E-09,1.26E-10,7.15E-11,5.30E-12,6.90E-13,1.18E-12,1.58E-08,1.37E-11,4.91E-11
7643.86,5.73E-11,4.99E-13,2.51E-11,3.18E-12,7.49E-11,1.23E-09,5.67E-09,1.27E-10,7.19E-11,5.24E-12,6.87E-13,1.15E-12,1.58E-08,1.38E-11,4.89E-11
7646.97,5.65E-11,4.87E-13,2.54E-11,3.12E-12,7.51E-11,1.23E-09,5.67E-09,1.26E-10,7.23E-11,5.15E-12,6.76E-13,1.14E-12,1.58E-08,1.40E-11,4.86E-11
7650.05,5.65E-11,4.96E-13,2.48E-11,3.19E-12,7.52E-11,1.23E-09,5.67E-09,1.26E-10,7.16E-11,5.27E-12,7.02E-13,1.15E-12,1.58E-08,1.40E-11,4.89E-11
7653.14,5.64E-11,4.95E-13,2.52E-11,3.11E-12,7.45E-11,1.23E-09,5.67E-09,1.26E-10,7.17E-11,5.22E-12,7.01E-13,1.16E-12,1.58E-08,1.38E-11,4.90E-11
7656.23,5.67E-11,4.96E-13,2.49E-11,3.20E-12,7.49E-11,1.23E-09,5.67E-09,1.26E-10,7.17E-11,5.22E-12,6.87E-13,1.12E-12,1.58E-08,1.37E-11,4.91E-11
7659.34,5.66E-11,4.85E-13,2.50E-11,3.19E-12,7.43E-11,1.23E-09,5.67E-09,1.26E-10,7.20E-11,5.25E-12,6.69E-13,1.11E-12,1.58E-08,1.35E-11,4.92E-11
7662.44,5.68E-11,4.91E-13,2.51E-11,3.18E-12,7.51E-11,1.23E-09,5.67E-09,1.26E-10,7.16E-11,5.30E-12,7.22E-13,1.08E-12,1.58E-08,1.37E-11,4.90E-11
7665.52,5.66E-11,4.95E-13,2.51E-11,3.18E-12,7.48E-11,1.23E-09,5.67E-09,1.26E-10,7.20E-11,5.25E-12,6.98E-13,1.17E-12,1.58E-08,1.37E-11,4.90E-11
7668.61,5.73E-11,5.02E-13,2.51E-11,3.08E-12,7.45E-11,1.23E-09,5.67E-09,1.26E-10,7.12E-11,5.23E-12,6.82E-13,1.16E-12,1.58E-08,1.39E-11,4.88E-11
7671.7,5.69E-11,4.99E-13,2.56E-11,3.19E-12,7.49E-11,1.23E-09,5.67E-09,1.26E-10,7.20E-11,5.33E-12,6.82E-13,1.15E-12,1.58E-08,1.37E-11,4.85E-11
7674.8,5.65E-11,4.91E-13,2.50E-11,3.06E-12,7.54E-11,1.23E-09,5.67E-09,1.27E-10,7.18E-11,5.16E-12,6.78E-13,1.19E-12,1.58E-08,1.37E-11,4.91E-11
7677.91,5.63E-11,4.70E-13,2.50E-11,3.15E-12,7.53E-11,1.23E-09,5.67E-09,1.26E-10,7.14E-11,5.25E-12,6.83E-13,1.13E-12,1.58E-08,1.37E-11,4.88E-11
7681,5.74E-11,5.08E-13,2.51E-11,3.10E-12,7.48E-11,1.23E-09,5.67E-09,1.26E-10,7.17E-11,5.20E-12,6.84E-13,1.18E-12,1.58E-08,1.36E-11,4.88E-11
7684.09,5.60E-11,4.93E-13,2.53E-11,3.18E-12,7.48E-11,1.23E-09,5.67E-09,1.27E-10,7.15E-11,5.32E-12,6.67E-13,1.15E-12,1.58E-08,1.37E-11,4.89E-11
7687.25,5.69E-11,4.89E-13,2.52E-11,3.10E-12,7.52E-11,1.23E-09,5.67E-09,1.27E-10,7.19E-11,5.26E-12,6.63E-13,1.19E-12,1.58E-08,1.36E-11,4.89E-11
